Q99MD8,MYNN_MOUSE,Myoneurin
Q99ME2,WDR6_MOUSE,tRNA (34-2'-O)-methyltransferase regulator WDR6 (WD repeat-containing protein 6) (mWDR6)
Q99N84,RT18B_MOUSE,"Small ribosomal subunit protein mS40 (28S ribosomal protein S18-2, mitochondrial) (MRP-S18-2) (28S ribosomal protein S18b, mitochondrial) (MRP-S18-b) (Mrps18-b) (S18mt-b)"
Q99NI3,GT2D2_MOUSE,General transcription factor II-I repeat domain-containing protein 2 (GTF2I repeat domain-containing protein 2) (Transcription factor GTF2IRD2)
Q9CPQ3,TOM22_MOUSE,Mitochondrial import receptor subunit TOM22 homolog (Translocase of outer membrane 22 kDa subunit homolog)
Q9CPW7,ZMAT2_MOUSE,Zinc finger matrin-type protein 2
Q9CQ13,COPRS_MOUSE,Coordinator of PRMT5 and differentiation stimulator (Cooperator of PRMT5)
Q9CQA9,NTPCR_MOUSE,Cancer-related nucleoside-triphosphatase homolog (NTPase) (EC 3.6.1.15) (Nucleoside triphosphate phosphohydrolase)
Q9CQE5,RGS10_MOUSE,Regulator of G-protein signaling 10 (RGS10)
Q9CQF8,RT63_MOUSE,"Large ribosomal subunit protein mL63 (Mitochondrial ribosomal protein 63) (Mitochondrial ribosomal protein L57) (Ribosomal protein 63, mitochondrial) (mMRP63)"
Q9CR41,HYPK_MOUSE,Huntingtin-interacting protein K (Huntingtin yeast partner K)
Q9CR59,G45IP_MOUSE,"Large ribosomal subunit protein mL64 (39S ribosomal protein L59, mitochondrial) (MRP-L59) (Growth arrest and DNA damage-inducible proteins-interacting protein 1)"
Q9CR80,FA32A_MOUSE,Protein FAM32A (Ovarian tumor associated gene 12) (OTAG-12)
Q9CRT8,XPOT_MOUSE,Exportin-T (Exportin(tRNA)) (tRNA exportin)
Q9CWK3,CD2B2_MOUSE,CD2 antigen cytoplasmic tail-binding protein 2 (CD2 cytoplasmic domain-binding protein 2) (CD2 tail-binding protein 2)
Q9CWZ7,SNAG_MOUSE,Gamma-soluble NSF attachment protein (SNAP-gamma) (N-ethylmaleimide-sensitive factor attachment protein gamma)
Q9CXX9,CUED2_MOUSE,CUE domain-containing protein 2
Q9CYX7,RRP15_MOUSE,RRP15-like protein (Ribosomal RNA-processing protein 15)
Q9D0L4,ADCK1_MOUSE,AarF domain-containing protein kinase 1 (EC 2.7.-.-)
Q9D0M2,CDCA7_MOUSE,Cell division cycle-associated protein 7
Q9D123,TM219_MOUSE,Insulin-like growth factor-binding protein 3 receptor (IGFBP-3R) (Transmembrane protein 219)
Q9D142,NUD14_MOUSE,Uridine diphosphate glucose pyrophosphatase NUDT14 (UDPG pyrophosphatase) (UGPPase) (EC 3.6.1.45) (Nucleoside diphosphate-linked moiety X motif 14) (Nudix motif 14)
Q9D187,CIA2B_MOUSE,Cytosolic iron-sulfur assembly component 2B (Mitotic spindle-associated MMXD complex subunit MIP18)
Q9D1K2,VATF_MOUSE,V-type proton ATPase subunit F (V-ATPase subunit F) (V-ATPase 14 kDa subunit) (Vacuolar proton pump subunit F)
Q9D1L9,LTOR5_MOUSE,Ragulator complex protein LAMTOR5 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 5)
Q9D1N9,RM21_MOUSE,"Large ribosomal subunit protein bL21m (39S ribosomal protein L21, mitochondrial) (L21mt) (MRP-L21)"
Q9D1X9,TM50B_MOUSE,Transmembrane protein 50B
Q9D232,SPNS3_MOUSE,Protein spinster homolog 3
Q9D342,T170A_MOUSE,Transmembrane protein 170A
Q9D4D4,TKTL2_MOUSE,Transketolase-like protein 2 (EC 2.2.1.1)
Q9D5R4,SPAT1_MOUSE,Spermatogenesis-associated protein 1
Q9D6G9,CKLF5_MOUSE,CKLF-like MARVEL transmembrane domain-containing protein 5 (Chemokine-like factor superfamily member 5)
Q9D6W8,BORC6_MOUSE,BLOC-1-related complex subunit 6
Q9D7I5,LHPP_MOUSE,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase (EC 3.1.3.-) (EC 3.6.1.1)
Q9D7Z3,UTP16_MOUSE,U3 small nucleolar RNA-associated protein NOL7 (U3 snoRNA-associated protein NOL7) (Nucleolar protein 7)
Q9D832,DNJB4_MOUSE,DnaJ homolog subfamily B member 4
Q9D853,EFMT2_MOUSE,EEF1A lysine methyltransferase 2 (EC 2.1.1.-) (Methyltransferase-like protein 10) (Protein-lysine N-methyltransferase Mettl10)
Q9D8B4,NDUAB_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)
Q9D8N0,EF1G_MOUSE,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)
Q9D924,ISCA1_MOUSE,"Iron-sulfur cluster assembly 1 homolog, mitochondrial (HESB-like domain-containing protein 2) (Iron-sulfur assembly protein IscA)"
Q9D9V7,DEN6B_MOUSE,Protein DENND6B (DENN domain-containing protein 6B)
Q9DB38,ZN580_MOUSE,Zinc finger protein 580
Q9DB41,GHC2_MOUSE,Mitochondrial glutamate carrier 2 (GC-2) (Glutamate/H(+) symporter 2) (Solute carrier family 25 member 18)
Q9DC16,ERGI1_MOUSE,Endoplasmic reticulum-Golgi intermediate compartment protein 1 (ER-Golgi intermediate compartment 32 kDa protein) (ERGIC-32)
Q9DC48,PRP17_MOUSE,Pre-mRNA-processing factor 17 (Cell division cycle 40 homolog) (PRP17 homolog)
Q9DCF9,SSRG_MOUSE,Translocon-associated protein subunit gamma (TRAP-gamma) (Signal sequence receptor subunit gamma) (SSR-gamma)
Q9DCT8,CRIP2_MOUSE,Cysteine-rich protein 2 (CRP-2) (Heart LIM protein)
Q9EQ48,VN1A8_MOUSE,Vomeronasal type-1 receptor A8
Q9EQX4,AIF1L_MOUSE,Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)
Q9ERK4,XPO2_MOUSE,Exportin-2 (Exp2) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter)
Q9ERT9,PPR1A_MOUSE,Protein phosphatase 1 regulatory subunit 1A (Protein phosphatase inhibitor 1) (I-1) (IPP-1)
Q9ESQ8,NPVF_MOUSE,Pro-FMRFamide-related neuropeptide VF (FMRFamide-related peptides) [Cleaved into: Neuropeptide NPSF; Neuropeptide RFRP-1; Neuropeptide NPVF (Neuropeptide RFRP-2)]
Q9ESW8,PGPI_MOUSE,Pyroglutamyl-peptidase 1 (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl aminopeptidase I) (PAP-I) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrrolidone-carboxylate peptidase)
Q9JHE7,TSSC4_MOUSE,U5 small nuclear ribonucleoprotein TSSC4
Q9JIZ0,CMLO1_MOUSE,"N-acetyltransferase 8F1 (EC 2.3.1.-) (Camello-like protein 1) (GCN5-related N-acetyltransferase 8, family member 1)"
Q9JJ80,RPF2_MOUSE,Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog)
Q9JL62,GLTP_MOUSE,Glycolipid transfer protein (GLTP)
Q9JLZ6,HIC2_MOUSE,Hypermethylated in cancer 2 protein (Hic-2)
Q9QXA7,TRI44_MOUSE,Tripartite motif-containing protein 44 (Protein DIPB) (Protein Mc7)
Q9QYT7,PIGQ_MOUSE,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q (MGpi1p) (N-acetylglucosamyl transferase component GPI1) (Phosphatidylinositol-glycan biosynthesis class Q protein) (PIG-Q)
Q9QZB7,ARP10_MOUSE,Actin-related protein 10 (Actin-related protein 11)
Q9R045,ANGL2_MOUSE,Angiopoietin-related protein 2 (Angiopoietin-like protein 2)
Q9R0D8,WDR54_MOUSE,WD repeat-containing protein 54
Q9WU67,LY6I_MOUSE,Lymphocyte antigen 6I (Ly-6I) (Lymphocyte antigen 6M) (Ly-6M)
Q9WUA2,SYFB_MOUSE,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)
Q9WV70,NOC2L_MOUSE,Nucleolar complex protein 2 homolog (Protein NOC2 homolog) (NOC2-like protein) (Novel INHAT repressor)
Q9Z1A9,TBCD8_MOUSE,TBC1 domain family member 8 (BUB2-like protein 1) (Vascular Rab-GAP/TBC-containing protein)
Q9Z268,RASL1_MOUSE,RasGAP-activating-like protein 1 (RAS protein activator like 1) (Ras GTPase-activating-like protein)
A2A791,ZMYM4_MOUSE,Zinc finger MYM-type protein 4 (Zinc finger protein 262)
A2A7S8,NHSL3_MOUSE,NHS-like protein 3
A2AV25,FBCD1_MOUSE,Fibrinogen C domain-containing protein 1
A6H5Z3,EXC6B_MOUSE,Exocyst complex component 6B (Exocyst complex component Sec15B) (SEC15-like protein 2)
A6PWV5,ARI3C_MOUSE,AT-rich interactive domain-containing protein 3C (ARID domain-containing protein 3C)
B2KFW1,ZSC20_MOUSE,Zinc finger and SCAN domain-containing protein 20 (Zinc finger protein 31)
B2RVI8,ST2A6_MOUSE,Sulfotransferase 2A6 (ST2A6) (EC 2.8.2.2) (Bile acid:3'phosphoadenosine-5'phosphosulfate:sulfotransferase I) (BAST I) (EC 2.8.2.14)
B2RY83,HPSE2_MOUSE,Inactive heparanase-2 (Hpa2)
B9EKE5,CATIP_MOUSE,Ciliogenesis-associated TTC17-interacting protein
O08850,RGS5_MOUSE,Regulator of G-protein signaling 5 (RGS5)
O35098,DPYL4_MOUSE,Dihydropyrimidinase-related protein 4 (DRP-4) (Collapsin response mediator protein 3) (CRMP-3) (UNC33-like phosphoprotein 4) (ULIP-4)
O55126,NIPS2_MOUSE,Protein NipSnap homolog 2 (NipSnap2) (Glioblastoma-amplified sequence)
P12660,PCP2_MOUSE,Purkinje cell protein 2 (Protein PCD-5) (Purkinje cell-specific protein L7)
P16254,SRP14_MOUSE,Signal recognition particle 14 kDa protein (SRP14)
P36916,GNL1_MOUSE,Guanine nucleotide-binding protein-like 1 (GTP-binding protein MMR1)
P48024,EIF1_MOUSE,Eukaryotic translation initiation factor 1 (eIF1) (Protein translation factor SUI1 homolog)
P49962,SRP09_MOUSE,Signal recognition particle 9 kDa protein (SRP9)
P50236,ST2A2_MOUSE,Sulfotransferase 2A2 (ST2A2) (EC 2.8.2.2) (Hydroxysteroid sulfotransferase) (ST)
P56135,ATPK_MOUSE,"ATP synthase F(0) complex subunit f, mitochondrial (ATP synthase membrane subunit f)"
P58021,TM9S2_MOUSE,Transmembrane 9 superfamily member 2
P58802,TB10A_MOUSE,TBC1 domain family member 10A (EBP50-PDX interactor of 64 kDa) (EPI64 protein)
P58873,RHBL3_MOUSE,Rhomboid-related protein 3 (EC 3.4.21.105) (Ventrhoid transmembrane protein)
P58929,GMEB2_MOUSE,Glucocorticoid modulatory element-binding protein 2 (GMEB-2)
P61924,COPZ1_MOUSE,Coatomer subunit zeta-1 (Zeta-1-coat protein) (Zeta-1 COP)
P61963,DCAF7_MOUSE,DDB1- and CUL4-associated factor 7 (WD repeat-containing protein 68) (WD repeat-containing protein An11 homolog)
P62488,RPB7_MOUSE,DNA-directed RNA polymerase II subunit RPB7 (RNA polymerase II subunit B7) (DNA-directed RNA polymerase II subunit G)
P62816,HRK_MOUSE,Activator of apoptosis harakiri (BH3-interacting domain-containing protein 3) (Neuronal death protein DP5)
P62965,RABP1_MOUSE,Cellular retinoic acid-binding protein 1 (Cellular retinoic acid-binding protein I) (CRABP-I)
P63042,STMN4_MOUSE,Stathmin-4 (Stathmin-like protein B3) (RB3)
P81068,IRX1_MOUSE,Iroquois-class homeodomain protein IRX-1 (Homeodomain protein IRXA1) (Iroquois homeobox protein 1)
P97825,JUPI1_MOUSE,"Jupiter microtubule associated homolog 1 (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]"
Q01730,RSU1_MOUSE,Ras suppressor protein 1 (RSP-1) (Rsu-1)
Q03740,CRGE_MOUSE,Gamma-crystallin E (Gamma-E-crystallin)
Q03958,PFD6_MOUSE,Prefoldin subunit 6 (Protein Ke2)
Q0PD08,RAB42_MOUSE,Ras-related protein Rab-42 (EC 3.6.5.2)
Q148A4,SAXO4_MOUSE,Stabilizer of axonemal microtubules 4 (Protein phosphatase 1 regulatory subunit 32)
Q14AI0,DCC1_MOUSE,Sister chromatid cohesion protein DCC1 (Defective in sister chromatid cohesion protein 1 homolog)
Q14AM7,HAPR1_MOUSE,HUWE1-associated protein modifying stress responses
Q3TMH2,SCRN3_MOUSE,Secernin-3
Q3TT38,ILRUN_MOUSE,Protein ILRUN
Q3U276,SDHF1_MOUSE,"Succinate dehydrogenase assembly factor 1, mitochondrial (SDH assembly factor 1) (SDHAF1) (LYR motif-containing protein 8)"
Q3U2K0,F193B_MOUSE,Protein FAM193B
Q3UC65,RSRP1_MOUSE,Arginine/serine-rich protein 1
Q3UFS0,ZY11B_MOUSE,Protein zyg-11 homolog B
Q3UHX2,HAP28_MOUSE,28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1)
Q3UJK4,GTPB2_MOUSE,GTP-binding protein 2 (GTP-binding-like protein 2)
Q3UQ84,SYTM_MOUSE,"Threonine--tRNA ligase, mitochondrial (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase-like 1)"
Q3UST5,CP089_MOUSE,UPF0764 protein C16orf89 homolog
Q3UTZ3,TPC14_MOUSE,Trafficking protein particle complex subunit 14 (Microtubule-associated protein 11)
Q3UVY5,PCX4_MOUSE,Pecanex-like protein 4 (Pecanex homolog protein 4)
Q3UXL4,KIZ_MOUSE,Centrosomal protein kizuna (Polo-like kinase 1 substrate 1)
Q4LFA9,SEM3G_MOUSE,Semaphorin-3G
Q4VBE8,WDR18_MOUSE,WD repeat-containing protein 18
Q505D9,TRI67_MOUSE,Tripartite motif-containing protein 67
Q5DTT8,PNMA5_MOUSE,Paraneoplastic antigen-like protein 5
Q5M956,KCTD1_MOUSE,BTB/POZ domain-containing protein KCTD1
Q5PR73,DIRA2_MOUSE,GTP-binding protein Di-Ras2 (EC 3.6.5.-) (Distinct subgroup of the Ras family member 2)
Q5RJB0,BHA09_MOUSE,Class A basic helix-loop-helix protein 9 (bHLHa9) (Class B basic helix-loop-helix factor 42) (bHLHf42)
Q60695,RGL1_MOUSE,Ral guanine nucleotide dissociation stimulator-like 1 (RalGDS-like 1)
Q60888,10D1B_MOUSE,Olfactory receptor 10D1B (Odorant receptor M31) (Olfactory receptor 149) (Olfactory receptor 224-8) (Olfactory receptor 7G)
Q60976,JERKY_MOUSE,Jerky protein
Q61754,K1B24_MOUSE,Kallikrein 1-related peptidase b24 (EC 3.4.21.35) (Glandular kallikrein K24) (mGK-24) (Tissue kallikrein 24)
Q61900,SMR3A_MOUSE,Submaxillary gland androgen-regulated protein 3A (Salivary protein MSG1) (Submaxillary gland androgen-regulated protein 1)
Q64322,NPDC1_MOUSE,Neural proliferation differentiation and control protein 1 (NPDC-1)
Q64445,COX8A_MOUSE,"Cytochrome c oxidase subunit 8A, mitochondrial (Cytochrome c oxidase polypeptide VIII-liver) (Cytochrome c oxidase subunit 8-2)"
Q68FG3,SPT2_MOUSE,Protein SPT2 homolog (SPT2 domain-containing protein 1)
Q69ZH9,RHG23_MOUSE,Rho GTPase-activating protein 23 (Rho-type GTPase-activating protein 23)
Q69ZK7,ATOSA_MOUSE,Atos homolog protein A
Q6NXJ0,WWC2_MOUSE,Protein WWC2 (WW domain-containing protein 2)
Q6NZB0,DNJC8_MOUSE,DnaJ homolog subfamily C member 8
Q6NZE7,PBIR2_MOUSE,PABIR family member 2
Q6P5B0,RRP12_MOUSE,RRP12-like protein
Q6P9J5,KANK4_MOUSE,KN motif and ankyrin repeat domain-containing protein 4 (Ankyrin repeat domain-containing protein 38)
Q6PAM1,TXLNA_MOUSE,Alpha-taxilin
Q6PEE2,CTIF_MOUSE,CBP80/20-dependent translation initiation factor
Q6PFX6,CAD24_MOUSE,Cadherin-24
Q7TN22,TXD16_MOUSE,Thioredoxin domain-containing protein 16
Q7TQG0,ZBTB5_MOUSE,Zinc finger and BTB domain-containing protein 5 (Transcription factor ZNF-POZ)
Q80SU4,IFNAD_MOUSE,Interferon alpha-13 (IFN-alpha-13)
Q80U49,C170B_MOUSE,Centrosomal protein of 170 kDa protein B (Centrosomal protein 170B) (Cep170B)
Q80XA6,REPS2_MOUSE,RalBP1-associated Eps domain-containing protein 2 (Partner of RalBP1) (RalBP1-interacting protein 2)
Q80YP6,ZIK1_MOUSE,Zinc finger protein interacting with ribonucleoprotein K
Q810V0,MPP10_MOUSE,U3 small nucleolar ribonucleoprotein protein MPP10 (M phase phosphoprotein 10)
Q8BGD8,COA6_MOUSE,Cytochrome c oxidase assembly factor 6 homolog
Q8BGI4,FA13A_MOUSE,Protein FAM13A (Precm1 protein)
Q8BGS2,BOLA2_MOUSE,BolA-like protein 2
Q8BH02,TOR4A_MOUSE,Torsin-4A (Torsin family 4 member A)
Q8BIG7,CMTD1_MOUSE,Catechol O-methyltransferase domain-containing protein 1 (EC 2.1.1.-)
Q8BKV0,TICN3_MOUSE,"Testican-3 (SPARC/osteonectin, CWCV, and Kazal-like domains proteoglycan 3)"
Q8BL00,CDHR3_MOUSE,Cadherin-related family member 3 (Cadherin-like protein 28)
Q8BM85,TBCK_MOUSE,TBC domain-containing protein kinase-like protein (FERRY endosomal RAB5A effector complex subunit 1)
Q8BT51,COA4_MOUSE,"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial (Coiled-coil-helix-coiled-coil-helix domain-containing protein 8)"
Q8BU14,SEC62_MOUSE,Translocation protein SEC62 (Translocation protein 1) (TP-1)
Q8BVW0,GANC_MOUSE,Neutral alpha-glucosidase C (EC 3.2.1.20)
Q8BWW4,LARP4_MOUSE,La-related protein 4 (La ribonucleoprotein domain family member 4)
Q8BWZ3,NAA25_MOUSE,"N-alpha-acetyltransferase 25, NatB auxiliary subunit (Mitochondrial distribution and morphology protein 20) (N-terminal acetyltransferase B complex subunit MDM20) (NatB complex subunit MDM20) (N-terminal acetyltransferase B complex subunit NAA25)"
Q8BYH7,TBC17_MOUSE,TBC1 domain family member 17
Q8BYK5,PHAR3_MOUSE,Phosphatase and actin regulator 3 (Scaffold-associated PP1-inhibiting protein) (Scapinin)
Q8BYW1,RHG25_MOUSE,Rho GTPase-activating protein 25 (Rho-type GTPase-activating protein 25)
Q8BZ05,ARAP2_MOUSE,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 (Centaurin-delta-1) (Cnt-d1)"
Q8BZI0,AF1L1_MOUSE,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)
Q8C0C7,SYFA_MOUSE,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
Q8C4B4,U119B_MOUSE,Protein unc-119 homolog B
Q8C5L7,RBM34_MOUSE,RNA-binding protein 34 (RNA-binding motif protein 34)
Q8C7V3,UTP15_MOUSE,U3 small nucleolar RNA-associated protein 15 homolog (Src-associated protein SAW)
Q8CBW7,CHIC1_MOUSE,Cysteine-rich hydrophobic domain-containing protein 1 (Brain X-linked protein)
Q8CCT7,NSUN3_MOUSE,"tRNA (cytosine(34)-C(5))-methyltransferase, mitochondrial (EC 2.1.1.-) (NOL1/NOP2/Sun domain family member 3)"
Q8CDC7,ZBTB9_MOUSE,Zinc finger and BTB domain-containing protein 9
Q8CE50,SNX30_MOUSE,Sorting nexin-30
Q8CFI5,SYPM_MOUSE,"Probable proline--tRNA ligase, mitochondrial (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)"
Q8K0S0,PHYIP_MOUSE,Phytanoyl-CoA hydroxylase-interacting protein (Phytanoyl-CoA hydroxylase-associated protein 1) (PAHX-AP1) (PAHXAP1)
Q8K1C0,ANGE2_MOUSE,Protein angel homolog 2
Q8K268,ABCF3_MOUSE,ATP-binding cassette sub-family F member 3
Q8K2M0,RM38_MOUSE,"Large ribosomal subunit protein mL38 (39S ribosomal protein L38, mitochondrial) (L38mt) (MRP-L38)"
Q8K2T4,UQCC3_MOUSE,Ubiquinol-cytochrome-c reductase complex assembly factor 3
Q8K2Y7,RM47_MOUSE,"Large ribosomal subunit protein uL29m (39S ribosomal protein L47, mitochondrial) (L47mt) (MRP-L47)"
Q8QZV4,ST32C_MOUSE,Serine/threonine-protein kinase 32C (EC 2.7.11.1)
Q8QZZ7,TPRKB_MOUSE,EKC/KEOPS complex subunit Tprkb (PRPK-binding protein) (TP53RK-binding protein)
Q8R2Q4,RRF2M_MOUSE,"Ribosome-releasing factor 2, mitochondrial (RRF2mt) (EC 3.6.5.-) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)"
Q8R3V5,SHLB2_MOUSE,Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)
Q8R4C2,RUFY2_MOUSE,RUN and FYVE domain-containing protein 2 (Leucine zipper FYVE-finger protein) (LZ-FYVE)
Q8R574,KPRB_MOUSE,Phosphoribosyl pyrophosphate synthase-associated protein 2 (PRPP synthase-associated protein 2) (41 kDa phosphoribosypyrophosphate synthetase-associated protein) (PAP41)
Q8VC88,GRAN_MOUSE,Grancalcin
Q8VCM3,ZFY21_MOUSE,Zinc finger FYVE domain-containing protein 21
Q8VCW8,ACSF2_MOUSE,"Medium-chain acyl-CoA ligase ACSF2, mitochondrial (EC 6.2.1.2)"
Q8VE22,RT23_MOUSE,"Small ribosomal subunit protein mS23 (28S ribosomal protein S23, mitochondrial) (MRP-S23) (S23mt)"
Q8VEX6,O5H19_MOUSE,Olfactory receptor 5H19 (Olfactory receptor 183-8) (Olfactory receptor 187)
Q8VG09,O5P76_MOUSE,Olfactory receptor 5P76 (Olfactory receptor 204-8) (Olfactory receptor 502)
Q8VI59,PCX3_MOUSE,Pecanex-like protein 3 (Pecanex homolog protein 3)
Q8VIG0,ZCH14_MOUSE,Zinc finger CCHC domain-containing protein 14 (BDG-29)
Q91V61,SFXN3_MOUSE,Sideroflexin-3
Q91WK0,LRRF2_MOUSE,Leucine-rich repeat flightless-interacting protein 2 (LRR FLII-interacting protein 2)
Q91X45,ZBTB3_MOUSE,Zinc finger and BTB domain-containing protein 3
Q91Z61,DIRA1_MOUSE,GTP-binding protein Di-Ras1 (Distinct subgroup of the Ras family member 1) (Small GTP-binding tumor suppressor 1)
Q91ZW9,C209C_MOUSE,CD209 antigen-like protein C (DC-SIGN-related protein 2) (DC-SIGNR2) (CD antigen CD209)
Q921G8,GCP2_MOUSE,Gamma-tubulin complex component 2 (GCP-2)
Q921W4,QORL1_MOUSE,Quinone oxidoreductase-like protein 1 (EC 1.-.-.-) (Ferry endosomal RAB5 effector complex subunit 4) (Quinone oxidoreductase homolog 1) (QOH-1) (Zeta-crystallin homolog)
Q922Q9,CHID1_MOUSE,Chitinase domain-containing protein 1
Q99KW9,TIP_MOUSE,T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1) (Linkin)
Q99LB6,MAT2B_MOUSE,Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta)
Q99N91,RM34_MOUSE,"Large ribosomal subunit protein bL34m (39S ribosomal protein L34, mitochondrial) (L34mt) (MRP-L34)"
Q99N92,RM27_MOUSE,"Large ribosomal subunit protein bL27m (39S ribosomal protein L27, mitochondrial) (L27mt) (MRP-L27)"
Q9CQ25,MZT2_MOUSE,Mitotic-spindle organizing protein 2 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2B)
Q9CQ65,MTAP_MOUSE,S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)
Q9CQ80,VPS25_MOUSE,Vacuolar protein-sorting-associated protein 25 (ESCRT-II complex subunit VPS25)
Q9CQ85,TIM22_MOUSE,Mitochondrial import inner membrane translocase subunit Tim22
Q9CQA1,TPPC5_MOUSE,Trafficking protein particle complex subunit 5
Q9CQC6,5MP2_MOUSE,eIF5-mimic protein 2 (Basic leucine zipper and W2 domain-containing protein 1)
Q9CQF0,RM11_MOUSE,"Large ribosomal subunit protein uL11m (39S ribosomal protein L11, mitochondrial) (L11mt) (MRP-L11)"
Q9CQY2,RAMAC_MOUSE,RNA guanine-N7 methyltransferase activating subunit (Protein FAM103A1) (RNA guanine-7 methyltransferase activating subunit) (RNMT-activating mRNA cap methylating subunit) (RNMT-activating mRNA cap methyltransferase subunit) (RNMT-activating mini protein) (RAM)
Q9CR00,PSMD9_MOUSE,26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27)
Q9CR30,JOS2_MOUSE,Josephin-2 (EC 3.4.19.12) (Josephin domain-containing protein 2)
Q9CR60,GOT1B_MOUSE,Vesicle transport protein GOT1B (Golgi transport 1 homolog B)
Q9CR88,RT14_MOUSE,"Small ribosomal subunit protein uS14m (28S ribosomal protein S14, mitochondrial) (MRP-S14) (S14mt)"
Q9CRA9,FGOP2_MOUSE,FGFR1 oncogene partner 2 homolog
Q9CU65,ZMYM2_MOUSE,Zinc finger MYM-type protein 2 (Zinc finger protein 198)
Q9CWE0,MFR1L_MOUSE,Mitochondrial fission regulator 1-like
Q9CX56,PSMD8_MOUSE,26S proteasome non-ATPase regulatory subunit 8 (26S proteasome regulatory subunit RPN12) (26S proteasome regulatory subunit S14)
Q9CXE7,TMED5_MOUSE,Transmembrane emp24 domain-containing protein 5 (p24 family protein gamma-2) (p24gamma2)
Q9CXV3,CRGF_MOUSE,Gamma-crystallin F (Gamma-F-crystallin)
Q9CYN2,SPCS2_MOUSE,Signal peptidase complex subunit 2 (Microsomal signal peptidase 25 kDa subunit) (SPase 25 kDa subunit)
Q9CYR0,SSBP_MOUSE,"Single-stranded DNA-binding protein, mitochondrial (Mt-SSB) (MtSSB)"
Q9CYZ8,SSBP2_MOUSE,Single-stranded DNA-binding protein 2 (Sequence-specific single-stranded-DNA-binding protein 2)
Q9CZ96,ZCRB1_MOUSE,Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (MADP-1) (U11/U12 small nuclear ribonucleoprotein 31 kDa protein) (U11/U12 snRNP 31 kDa protein)
Q9CZX9,EMC4_MOUSE,ER membrane protein complex subunit 4 (Transmembrane protein 85)
Q9D0M0,EXOS7_MOUSE,Exosome complex exonuclease RRP42 (Exosome component 7) (Ribosomal RNA-processing protein 42)
Q9D113,DNLZ_MOUSE,DNL-type zinc finger protein (Hsp70-escort protein 1) (HEP1) (mtHsp70-escort protein)
Q9D1P0,RM13_MOUSE,"Large ribosomal subunit protein uL13m (39S ribosomal protein L13, mitochondrial) (L13mt) (MRP-L13)"
Q9D2R8,RT33_MOUSE,"Small ribosomal subunit protein mS33 (28S ribosomal protein S33, mitochondrial) (MRP-S33) (S33mt) (Ganglioside-induced differentiation-associated-protein 3)"
Q9D3P9,NEUT_MOUSE,Neurotensin/neuromedin N [Cleaved into: Large neuromedin N (NmN-125); Neuromedin N (NN) (NmN); Neurotensin (NT); Tail peptide]
Q9D4V4,TAF1D_MOUSE,TATA box-binding protein-associated factor RNA polymerase I subunit D (TATA box-binding protein-associated factor 1D) (TBP-associated factor 1D) (Transcription initiation factor SL1/TIF-IB subunit D)
Q9D710,TMX2_MOUSE,Thioredoxin-related transmembrane protein 2 (Thioredoxin domain-containing protein 14)
Q9D898,ARP5L_MOUSE,Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)
Q9D8N2,DEN10_MOUSE,DENN domain-containing protein 10 (Protein FAM45A)
